ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45815257,1055,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,202861 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,1254
45809086,308,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,138513 km,4.0,Automatic,Front,04-May,Left wheel,White,4,8467
45789923,488,KIA,Picanto,2016,Sedan,Yes,Petrol,1,41370 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,18189
45667807,-,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,68771 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,17876
45525156,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,39221 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,549
45769695,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,112123 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,6586
45764153,836,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,627
42698204,-,MERCEDES-BENZ,E 200,2001,Sedan,No,Petrol,2,11111 km,4.0,Automatic,Rear,04-May,Right-hand drive,Blue,6,3000
45766313,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,196682 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,188
45791661,574,HONDA,Insight,2010,Sedan,No,Petrol,1.3,171200 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,0,11917
45803295,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,155127 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,15132
45789962,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,58497 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,4701
45550910,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,150000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,50
44155688,308,TOYOTA,Prius V,2014,Sedan,No,Hybrid,1.8,350000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,19444
45767389,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,187334 km,4.0,Automatic,Front,04-May,Left wheel,White,12,188
45766837,1172,HONDA,Pilot,2011,Jeep,Yes,Petrol,3.5,161602 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,2038
45808763,-,BMW,328,2009,Coupe,Yes,Petrol,2.8,130000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,White,6,21012
45658615,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,314
45490304,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,127250 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,12,89379
45810509,364,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,1,155329 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14953
44036373,-,CHEVROLET,Camaro,2017,Coupe,No,Petrol,6.2,11200 km,8.0,Manual,Rear,02-Mar,Left wheel,Green,10,106627
45814693,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.5,124234 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,10036
45634652,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,176000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,6,14113
45465187,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,22816 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,392
45802909,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,194067 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,37633
45813251,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60666 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,549
45756359,1275,JEEP,Compass,2019,Sedan,Yes,Petrol,2.4,29278 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1333
45804770,-,VOLKSWAGEN,CC R line,2011,Sedan,Yes,Petrol,2.0 Turbo,177000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,16621
45812953,-,VOLKSWAGEN,Caddy,1997,Goods wagon,No,Diesel,1.9,260000 km,4.0,Manual,Front,02-Mar,Left wheel,Green,1,3763
45773401,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,75656 km,4.0,Automatic,Front,04-May,Left wheel,White,0,470
45810285,1694,PORSCHE,911,2016,Coupe,Yes,Petrol,4,8690 km,6.0,Automatic,Rear,02-Mar,Left wheel,Black,12,308906
45505041,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,146000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,4,9722
45808405,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,137997 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,3293
45812569,1051,CHEVROLET,Equinox,2016,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,1254
43294188,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12,17900
45764397,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12,15994
45732072,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,182000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,21953
45647860,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,5018
45794563,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,130000 km,4.0,Variator,Front,04-May,Left wheel,White,4,16308
45586204,1701,HONDA,Fred,2010,Minivan,No,Petrol,1.5,117000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,4,4300
45800564,-,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.6,18000 km,1.0,Automatic,4x4,04-May,Left wheel,White,5,9
45732873,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,31381 km,4.0,Automatic,Front,04-May,Left wheel,White,4,15367
45651260,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,188
45506820,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,97000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,15800
45770326,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,314
45641652,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,11133
45732852,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,698359 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,8467
45803736,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,108505 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,31248
45687865,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,197000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6,19444
45732983,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,125064 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,18826
45808984,1493,FORD,Explorer,2016,Minivan,Yes,Petrol,3.5,97000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,40424
45795172,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,154000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,18817
45796367,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,15681
45813148,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,392
45804640,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,41551 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,51689
45751951,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,39709 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,17562
45809844,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,99249 km,4.0,Automatic,Front,04-May,Left wheel,White,4,13184
45650442,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,251278 km,6.0,Automatic,4x4,04-May,Left wheel,Green,12,7997
45774187,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,6.2,274771 km,8.0,Automatic,Rear,04-May,Left wheel,White,12,314
45776602,503,HONDA,FIT,2012,Sedan,No,Petrol,1.5,126400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,5,12231
45788435,-,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,118000 km,5.0,Tiptronic,Front,04-May,Left wheel,Grey,0,16935
40680655,-,HONDA,FIT,2007,Sedan,Yes,Petrol,1.3,10000 km,4.0,Variator,Front,04-May,Right-hand drive,Blue,4,50
45764559,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,81440 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,784
45729773,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,87521 km,4.0,Automatic,Front,04-May,Left wheel,White,4,27654
45732818,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,170000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,14069
45611260,-,TOYOTA,Fun Cargo,2000,Hatchback,No,CNG,1.5,215000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,8,6899
45757276,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,16308
45779745,781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,15053
44466911,831,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,149000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10,10976
45756510,503,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,99922 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,18503
45725425,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,111895 km,4.0,Automatic,Front,04-May,Left wheel,White,4,22649
45816566,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,87357 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,549
45756977,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,862
45810839,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,246480 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,1019
45802833,765,SKODA,Octavia Scout,2015,Sedan,No,Diesel,2.0 Turbo,139000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,10,46101
45759047,723,KIA,Cerato,2016,Sedan,Yes,Diesel,1.6,28647 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,18660
45732830,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,91678 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,13495
45789380,-,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000 km,4.0,Automatic,Front,04-May,Left wheel,Green,4,5331
45802034,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,170000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,13793
45768830,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,47422 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,549
45763544,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,196682 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,188
45809096,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,39031 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,5865
45771131,353,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795 km,4.0,Automatic,Front,04-May,Left wheel,White,12,2038
45763967,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0,15681
45793829,1286,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,57438 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,4359
45767757,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,251
45803403,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,286095 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15681
45764699,1194,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4,57554 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,19130
42022121,-,LEXUS,LX 570,2010,Jeep,Yes,Petrol,5.7,174000 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,12,408
45788588,-,TOYOTA,Prius C 80 original,2014,Hatchback,No,Petrol,1.5,80011 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,20071
44045305,1505,MITSUBISHI,RVR,2012,Hatchback,No,Petrol,1.8,139000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6,13000
45810222,765,BMW,328,2015,Sedan,Yes,Petrol,2,111166 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,12,1019
45778320,-,HONDA,FIT,2008,Sedan,No,Petrol,1.3,180000 km,4.0,Automatic,Rear,04-May,Right-hand drive,Black,7,9095
45642856,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,251
45800412,585,TOYOTA,Prius V,2013,Universal,Yes,Petrol,1.8,267200 km,4.0,Variator,Front,04-May,Left wheel,White,0,18503
45781223,-,HYUNDAI,Sonata,2010,Sedan,No,Petrol,2.4,87000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,15367
45804791,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24198
45793487,1090,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,57438 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,9252
44594491,1211,MERCEDES-BENZ,GL 350 BLUTEC,2010,Jeep,Yes,Diesel,3,130000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,32929
45810995,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,26030
45809374,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,67971 km,4.0,Automatic,Front,04-May,Left wheel,White,4,26491
45779518,-,VOLKSWAGEN,Passat pasat,1999,Sedan,Yes,Petrol,2.3,4444 km,5.0,Manual,Front,04-May,Left wheel,Sky blue,4,4077
45291161,-,LEXUS,LX 570,2018,Jeep,Yes,Petrol,5.7 Turbo,17700 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,10,260296
45798367,-,MERCEDES-BENZ,GL 550,2013,Jeep,Yes,Petrol,4.7 Turbo,130000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,81539
45757709,924,NISSAN,Sentra,2017,Sedan,Yes,Petrol,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,627
45804768,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80700 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,35071
45814297,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,149000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,6272
45721698,697,TOYOTA,Prius,2015,Sedan,Yes,Petrol,1.8,132000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,6,17562
45263430,934,TOYOTA,RAV 4,2015,Sedan,No,Petrol,2.5,74000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,34497
45772743,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,4861
45800545,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,75000 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,6,18503
45809325,769,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,70479 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,18189
45816038,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,159790 km,4.0,Automatic,Front,04-May,Left wheel,White,12,470
45782184,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8 Turbo,136194 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,12231
37784235,-,HYUNDAI,IX35,2011,Jeep,No,Petrol,2,118023 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,31047
45433733,528,FORD,Fiesta SE,2014,Hatchback,No,Petrol,1.6,144000 km,4.0,Automatic,Front,04-May,Left wheel,Red,7,3136
45815389,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,124003 km,6.0,Automatic,4x4,04-May,Left wheel,Red,12,1411
45757525,-,FORD,Transit,2016,Microbus,No,Diesel,2.2 Turbo,56000 km,4.0,Manual,Rear,04-May,Left wheel,White,4,42337
45805986,1032,NISSAN,March,2012,Hatchback,No,Petrol,1.2,60936 km,4.0,Variator,Front,04-May,Right-hand drive,Carnelian red,2,6895
45804766,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,108782 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,34905
45797379,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,184700 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,27921
45770822,-,VOLKSWAGEN,Golf GTI,1993,Sedan,No,Petrol,2,111111 km,4.0,Manual,Front,04-May,Left wheel,Purple,2,40
45649195,-,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,169000 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,6,21326
45756859,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,137328 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,4861
45809679,502,TOYOTA,Aqua,2013,Sedan,Yes,Petrol,1.5,48300 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,19306
45772742,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,862
45805256,-,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0 Turbo,180800 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,18817
45792647,-,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,51600 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,8,17249
45733142,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,732232 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,12544
45789297,742,OPEL,Corsa,2008,Hatchback,No,Diesel,1.3,169000 km,4.0,Manual,Front,04-May,Left wheel,Silver,8,9722
45789933,364,KIA,Picanto,2012,Sedan,Yes,Petrol,1,50878 km,4.0,Automatic,Front,04-May,Left wheel,White,4,9722
45802036,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,191263 km,4.0,Automatic,Front,04-May,Left wheel,White,4,16753
45781746,-,MERCEDES-BENZ,ML 350,2005,Jeep,Yes,Petrol,3.7,280000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8,17249
45771414,-,VOLKSWAGEN,Jetta,2000,Sedan,Yes,Petrol,2.8,0 km,6.0,Manual,Front,04-May,Left wheel,Black,2,4234
45804437,518,LEXUS,NX 300,2016,Jeep,Yes,Hybrid,2.5,40450 km,4.0,Automatic,Front,04-May,Left wheel,White,4,99440
45798021,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,131443 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14834
45781315,742,HONDA,Civic,2008,Sedan,No,Hybrid,1.3,195200 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,7840
45495802,831,MITSUBISHI,Outlander,2011,Jeep,No,Petrol,2.4,141000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,16,19444
45641348,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,784
45729803,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,70196 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,27065
45451302,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,182000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,10,20385
45815288,-,ACURA,TL saber,2001,Sedan,No,Petrol,2.5,205502 km,6.0,Tiptronic,Front,04-May,Right-hand drive,Black,4,69
45607939,730,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,181997 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,2117
45766152,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,16621
45647518,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,392
45732032,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,120871 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,40983
45787622,-,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120640 km,5.0,Tiptronic,Front,04-May,Left wheel,Silver,6,19757
45770898,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,5018
45097422,993,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.3 Turbo,235000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4,7840
45480875,-,MERCEDES-BENZ,311,1998,Goods wagon,No,Diesel,2.8 Turbo,0 km,6.0,Manual,Rear,02-Mar,Left wheel,Blue,2,15994
45803469,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,546691 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9252
45474839,-,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Hybrid,1.4 Turbo,132399 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,21953
45644999,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,157211 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,9879
45802940,-,MITSUBISHI,ColtPlus,2007,Hatchback,No,Petrol,1.5,180000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6,7840
45803918,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,168462 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,20814
45507365,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,182000 km,2.0,Automatic,Front,04-May,Left wheel,Brown,6,11000
45728096,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,65989 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,549
45733221,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,432435 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,11604
43077049,-,MITSUBISHI,Pajero,2002,Jeep,No,Diesel,3.2 Turbo,0 km,4.0,Tiptronic,4x4,02-Mar,Left wheel,Silver,4,3763
45810332,1307,CHRYSLER,200,2015,Sedan,Yes,Petrol,3.6,132502 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,3293
45804686,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,47090 km,4.0,Automatic,Front,04-May,Left wheel,White,4,36564
45803021,1178,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2.2,5964 km,4.0,Automatic,Front,04-May,Left wheel,White,4,96071
43485975,-,TOYOTA,Tacoma TRD Off Road,2013,Pickup,No,LPG,4,71000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8,68681
45758602,399,HONDA,Shuttle,2019,Hatchback,No,Hybrid,1.5,9000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,6,18000
45786848,988,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,0 km,4.0,Variator,Front,04-May,Left wheel,Silver,10,10976
45669680,1855,HONDA,Step Wagon,2011,Minivan,No,Petrol,2,110000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,0,10036
45798179,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,151382 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,11368
45768002,-,HONDA,Cr-v,2000,Jeep,No,Petrol,2,2222 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,8,9095
45793301,890,CHEVROLET,Orlando,2016,Jeep,Yes,Petrol,2,30179 km,4.0,Automatic,Front,04-May,Left wheel,White,4,20228
45763895,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,40142
45762683,-,NISSAN,Serena,2012,Minivan,No,Petrol,2,143000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,12,17876
45661647,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Diesel,3.5,79080 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,22894
45730602,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,247713 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,18240
45708353,2265,TOYOTA,Aqua,2019,Hatchback,No,Hybrid,1.5,5000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6,15500
45755417,-,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,White,8,13485
45716741,1325,MAZDA,CX-5,2019,Jeep,Yes,Petrol,2.5,56590 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12,63349
45548523,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,46414
45369738,-,PORSCHE,Cayenne,2012,Jeep,Yes,Petrol,3.6,99200 km,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,12,58959
45781835,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,18000 km,4.0,Automatic,Front,04-May,Left wheel,White,0,40
45729186,-,FIAT,Seicento fiat 600,1998,Sedan,No,Petrol,0.9,151000 km,4.0,Manual,Front,02-Mar,Left wheel,Green,0,4547
45621745,1301,BMW,X5,2014,Sedan,Yes,Petrol,4.4,247877 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,784
45758540,1077,MERCEDES-BENZ,A 140,2019,Sedan,Yes,Petrol,2,15235 km,4.0,Automatic,Rear,04-May,Left wheel,Blue,12,32615
44776961,642,BMW,328,2012,Sedan,Yes,Petrol,2,142152 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,18189
45638929,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,392
45806872,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,173933 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,1019
