ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45773555,528,FORD,Fiesta,2014,Sedan,Yes,Petrol,1.6,91125 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45759967,456,TOYOTA,Camry XLEi,2015,Sedan,Yes,Hybrid,2.5,134000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45806216,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,150400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6,
45768968,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45764869,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45757881,-,OPEL,Corsa,2000,Sedan,No,Petrol,1.2,0 km,4.0,Manual,Front,04-May,Left wheel,Silver,2,
45797228,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,139448 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45624756,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
44232129,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,77000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,10,
29267633,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Petrol,3.2,130000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,
45766358,1664,TOYOTA,Tundra,2013,Coupe,Yes,Petrol,5.7,234683 km,8.0,Automatic,Rear,04-May,Left wheel,White,12,
45773012,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,49499 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,0,
45712250,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,1111111111 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45793838,-,NISSAN,Versa,2010,Hatchback,No,Petrol,1.8,1000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45802783,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,41203 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45698188,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,185600 km,4.0,Variator,Front,04-May,Left wheel,Golden,4,
45810302,642,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,60080 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45523452,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,38712 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45769191,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306 km,4.0,Automatic,4x4,04-May,Left wheel,Green,0,
45646042,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45816445,1236,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,95000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,8,
45808919,1493,FORD,Explorer,2016,Jeep,Yes,Petrol,3.5,66246 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45212127,-,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,124000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,10,
45765176,650,FIAT,500,2016,Sedan,Yes,Petrol,1.4,77600 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45803193,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,227033 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45761805,-,MITSUBISHI,Pajero 2.5diezel,1992,Jeep,No,Diesel,2.5 Turbo,111111 km,4.0,Automatic,4x4,04-May,Left wheel,Black,2,
45808944,1053,FORD,Explorer,2014,Jeep,Yes,Petrol,3.5,49709 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45789798,-,FORD,Fusion,2014,Sedan,Yes,Plug-in Hybrid,2,140000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,
45780584,-,JEEP,Grand Cherokee,2001,Jeep,Yes,CNG,4,60000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,4,
45238088,-,BMW,328,2009,Sedan,Yes,Petrol,3,120000 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,8,
45729884,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,57000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45759272,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,
44381541,642,FORD,Explorer Turbo japan,2012,Jeep,Yes,Petrol,2.0 Turbo,65000 km,4.0,Automatic,Front,04-May,Left wheel,White,10,
45801627,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,110000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45771472,-,NISSAN,Skyline,2007,Sedan,Yes,Petrol,2.5,1200 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,6,
45803196,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,280016 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45729967,879,SSANGYONG,Actyon,2019,Jeep,Yes,Diesel,1.6,57874 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45815365,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,
45813408,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,89109 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45761479,-,VOLKSWAGEN,Touareg,2005,Jeep,Yes,CNG,4.2,260000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,
45788724,-,MERCEDES-BENZ,C 180 2.0,1998,Sedan,No,CNG,2,0 km,4.0,Manual,Rear,04-May,Left wheel,Silver,4,
45772841,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,171221 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45806844,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2,202000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Black,2,
45808524,1426,FORD,F150,2018,Sedan,Yes,Petrol,2.7,2792 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,
45809715,645,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,1.8,241768 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45804683,707,MITSUBISHI,Outlander,2011,Jeep,No,Petrol,2,110400 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45787447,-,HYUNDAI,Accent,2012,Sedan,No,Petrol,1.6,139000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,0,
45813841,-,SUBARU,Forester,1998,Jeep,No,Petrol,2,200000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,0,
45787167,-,TOYOTA,Aqua S,2014,Hatchback,Yes,Hybrid,1.5,127000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,7,
31756996,382,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,114000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,
45759888,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0,
45734406,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45815232,978,TOYOTA,Corolla,2019,Sedan,Yes,Petrol,1.8,54307 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45759050,626,KIA,Cerato,2015,Sedan,Yes,Petrol,1.6,89106 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45730869,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,42819 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45804463,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,118409 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,
45797654,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,129013 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45764508,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45759519,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45797634,-,TOYOTA,CHR,2018,Jeep,Yes,Petrol,1.2,12000 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,12,
45773743,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45770157,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,121840 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45793148,-,SKODA,Octavia,2004,Sedan,No,Diesel,2.0 Turbo,300000 km,4.0,Manual,Front,04-May,Left wheel,Black,8,
45804274,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,135691 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45761845,-,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,206400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,
45732660,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,419603 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45642704,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45793423,-,MERCEDES-BENZ,ML 350,2003,Jeep,Yes,CNG,3.5,178000 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,8,
45800988,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,105600 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,
45768783,-,FORD,Transit,1992,Microbus,No,Diesel,2.5,0 km,4.0,Manual,Rear,04-May,Left wheel,White,0,
45754261,1113,ACURA,MDX,2012,Jeep,Yes,Petrol,3.7,147701 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45815962,-,TOYOTA,ISIS,2005,Minivan,No,Petrol,2,198555 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4,
45810041,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,7176 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45807840,-,FORD,Transit,2000,Microbus,No,Diesel,2.3,1000 km,4.0,Manual,Rear,04-May,Left wheel,White,0,
45797069,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,171000 km,4.0,Variator,Front,04-May,Left wheel,Pink,10,
45777471,-,MERCEDES-BENZ,B 170,2006,Hatchback,No,LPG,1.7,109000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,8,
45728707,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,142000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45794162,-,MERCEDES-BENZ,ML 350 ML350,2004,Jeep,Yes,Petrol,3.7,238078 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45805870,2216,CHEVROLET,Suburban,2016,Jeep,Yes,Petrol,5.3,170000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45764819,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,239224 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45772989,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,46413 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45789989,833,KIA,Sportage,2010,Jeep,Yes,Diesel,2,64741 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45804412,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,81070 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45805051,1017,AUDI,Q5,2017,Jeep,Yes,Petrol,2,0 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45804528,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,232801 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
43487132,-,BMW,X5,2006,Jeep,Yes,Diesel,3.0 Turbo,13000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,6,
45540661,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,91373 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,8,
45779824,-,TOYOTA,Matrix XR,2003,Hatchback,No,LPG,1.8,190400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,
45781900,-,HYUNDAI,H1,2007,Minivan,Yes,Diesel,2.5 Turbo,68000 km,4.0,Automatic,Rear,04-May,Left wheel,Yellow,2,
45769943,800,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.3,184576 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,
45789687,-,INFINITI,FX45,2004,Jeep,Yes,Petrol,4.5,300000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,6,
45695559,831,KIA,Optima,2011,Sedan,No,Hybrid,2.4,163065 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,
45798518,-,TOYOTA,Prius,2007,Hatchback,Yes,Petrol,1.5,0 km,4.0,Variator,Front,04-May,Left wheel,White,12,
45715296,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,80000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45776855,-,BMW,X3,2005,Jeep,Yes,Petrol,3,288000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,10,
45772080,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
45761589,-,MERCEDES-BENZ,C 180,1998,Sedan,No,Petrol,1.8,0 km,4.0,Manual,Rear,04-May,Left wheel,Silver,2,
45810932,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,197275 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45127994,917,MERCEDES-BENZ,ML 350,2013,Jeep,No,Diesel,3.0 Turbo,10000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12,
45810822,1325,NISSAN,Altima,2019,Sedan,Yes,Petrol,2.5,30296 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
44755749,-,ALFA ROMEO,159,2005,Sedan,No,Petrol,2.2,152200 km,4.0,Manual,Front,04-May,Left wheel,Silver,10,
45806575,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,321616 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45762311,697,MERCEDES-BENZ,Vito,2012,Minivan,No,Diesel,2.2,170000 km,4.0,Automatic,Rear,04-May,Left wheel,Black,4,
45813070,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,173925 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45816281,1451,BMW,X5,2011,Jeep,Yes,Petrol,4.4,143678 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,
45796800,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,50653 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45788697,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,162000 km,6.0,Automatic,Front,04-May,Left wheel,White,6,
45789879,1095,SSANGYONG,Kyron,2008,Jeep,Yes,Diesel,2,98329 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45801466,583,HYUNDAI,Accent,2011,Sedan,Yes,Petrol,1.6,42211 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45729647,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,135451 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45767416,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,
44227189,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,182000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Blue,12,
39864330,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,89000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
43728250,-,SKODA,Fabia,2007,Hatchback,No,Petrol,1.2,1000 km,4.0,Manual,Front,04-May,Left wheel,White,4,
45816067,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,30333 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45771544,-,FORD,Focus,2012,Sedan,Yes,Petrol,2,117000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45757330,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,
45799979,1473,JEEP,Liberty,2010,Jeep,No,Petrol,3.7,228800 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8,
45804265,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,155000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45781594,-,TOYOTA,RAV 4,2001,Jeep,Yes,Petrol,2,216000 km,4.0,Manual,4x4,04-May,Right-hand drive,Silver,6,
44788137,-,FORD,Transit,1998,Microbus,No,Diesel,2.5 Turbo,222000 km,4.0,Manual,Rear,04-May,Left wheel,White,0,
43877204,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,0 km,4.0,Variator,Front,04-May,Right-hand drive,Black,2,
45787203,-,LINCOLN,Town Car,1999,Sedan,No,CNG,4.6,18000 km,8.0,Automatic,Rear,04-May,Left wheel,Silver,8,
45651196,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,
45792611,-,FORD,Transit Connect,2004,Goods wagon,No,Diesel,1.8,223000 km,4.0,Manual,Front,02-Mar,Left wheel,Silver,2,
45810540,639,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,177103 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45730057,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,131114 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803284,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,310886 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45802187,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,119884 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45797320,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,149691 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45115210,640,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,173000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,
45730590,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,153404 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45813974,1935,MERCEDES-BENZ,S 550,2016,Sedan,Yes,Petrol,4.6,27573 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45760103,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,04-May,Left wheel,White,0,
45763393,642,MAZDA,1300,2012,Sedan,Yes,Petrol,2,301866 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45732702,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,312690 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45792432,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,60704 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45759994,-,MITSUBISHI,Colt,2002,Hatchback,No,Petrol,1.5,187000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,2,
45808883,528,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.6,74422 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45810179,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,52472 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45656192,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2.0 Turbo,192000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4,
45182308,650,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.4 Turbo,29000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,
45772626,1058,TOYOTA,Highlander,2012,Sedan,Yes,Petrol,3.5,285186 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,
45760913,397,TOYOTA,Prius,2016,Hatchback,Yes,Hybrid,1.8,48738 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45733426,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,24000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45786054,-,VOLKSWAGEN,Golf,2002,Hatchback,No,Petrol,2,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8,
45690156,530,FORD,Fiesta,2013,Sedan,No,Petrol,1.6,86000 km,4.0,Variator,Front,04-May,Left wheel,Blue,10,
45809089,833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,60000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803342,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,280622 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45787917,-,VAZ,2106,1991,Sedan,No,Petrol,1.3,0 km,4.0,Manual,Rear,04-May,Left wheel,White,0,
45777704,-,MERCEDES-BENZ,E 320,2002,Sedan,Yes,Petrol,2.6,160000 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,8,
45642385,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,111402 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45646621,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45786781,-,FORD,Transit,1998,Microbus,Yes,Diesel,2.5,180000 km,4.0,Manual,Rear,02-Mar,Left wheel,Red,0,
45814314,-,HONDA,FIT,2001,Hatchback,No,Petrol,1.3,150346 km,6.0,Variator,Front,04-May,Right-hand drive,Silver,4,
45523136,-,CHEVROLET,Volt,2012,Hatchback,No,Plug-in Hybrid,1.4,188000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10,
45786365,629,VOLKSWAGEN,Polo,2015,Sedan,No,Petrol,1.6,270000 km,4.0,Manual,Front,04-May,Left wheel,White,2,
45782225,-,TOYOTA,VOXY,2003,Minivan,No,Petrol,2,250000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,
45781074,-,FORD,Transit,1996,Microbus,No,Diesel,2.5,210000 km,4.0,Manual,Rear,04-May,Left wheel,White,2,
45784340,-,AUDI,A6,2007,Sedan,Yes,Petrol,3.2,304000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,
45730143,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
44784151,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45787515,-,HONDA,CR-Z,2010,Coupe,Yes,Hybrid,1.5,200000 km,4.0,Manual,Front,02-Mar,Right-hand drive,Red,8,
45789365,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Petrol,3.5,111111 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
44755180,1079,MERCEDES-BENZ,GLC 300,2018,Jeep,Yes,Petrol,2.0 Turbo,12000 km,12.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45809028,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,86382 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45760890,521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,288778 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
44063688,1505,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,51000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,8,
45797455,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,124708 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45759978,642,KIA,Optima,2012,Sedan,Yes,Petrol,2.0 Turbo,115000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
43650080,-,MITSUBISHI,Pajero,2010,Jeep,Yes,Petrol,3.8,70000 km,6.0,Automatic,4x4,02-Mar,Left wheel,Sky blue,6,
45744711,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,117685 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45733708,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,43178 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45725784,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,102880 km,1.0,Variator,Front,04-May,Left wheel,Blue,0,
45813232,-,BMW,318,2005,Coupe,No,Petrol,2,110000 km,4.0,Tiptronic,Rear,02-Mar,Right-hand drive,Black,6,
45801511,730,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,33017 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45797795,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,103490 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45725879,836,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,146664 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45801383,-,FORD,Tourneo Connect,2003,Goods wagon,No,Diesel,1.8 Turbo,0 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,1,
45661665,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,290501 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45798447,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,204800 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
45798397,-,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,69000 km,4.0,Variator,Front,04-May,Left wheel,Grey,6,
45796173,-,BMW,528,1999,Sedan,Yes,LPG,2.8,220000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,6,
45658769,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45646887,919,BMW,X5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,
45801436,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,181232 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45651782,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,
43499765,-,TOYOTA,Vitz RS,2001,Sedan,No,Petrol,1.5,150000 km,4.0,Manual,Front,04-May,Right-hand drive,White,0,
35108811,1267,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,80000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,4,
45776829,-,MERCEDES-BENZ,S 500,2001,Sedan,Yes,Petrol,5,160000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,0,
45651235,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
