CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
709236633,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3,1,3,6608,2270,4338,0.75,4033,58,0.657,0.344,
779065458,56,M,1,High School,Married,$120K +,Blue,37,4,1,3,9257,0,9257,0.722,4212,72,0.895,0,
789996783,36,F,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393,2509,2884,0.679,4769,102,0.729,0.465,
714754533,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516,1925,32591,0.764,8012,87,0.582,0.056,
709708233,49,F,3,Doctorate,Married,Less than $40K,Blue,29,3,4,2,7066,0,7066,0.479,1695,38,0.31,0,
714077583,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981,593,23388,0.987,4758,65,0.512,0.025,
716315508,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233,2517,716,0,1339,32,0,0.779,
719073483,45,M,3,Uneducated,Married,$80K - $120K,Blue,38,3,3,3,9234,0,9234,0.629,2586,44,0.257,0,
769575783,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603,749,854,0.733,2644,43,0.483,0.467,
713981283,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,5,3,2814,2162,652,0.588,4271,88,0.833,0.768,
714083208,47,F,3,College,Married,Less than $40K,Blue,38,5,2,2,1585,1304,281,0.727,4656,80,0.6,0.823,
789081408,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,170,1268.3,0.889,2527,45,0.406,0.118,
719100633,40,M,2,High School,Single,$120K +,Silver,36,3,4,2,34516,1436,33080,0.688,3564,73,0.825,0.042,
798489258,59,F,1,Uneducated,Divorced,Unknown,Blue,53,1,3,1,3709,1197,2512,0.824,5557,82,1,0.323,
719625933,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807,1143,4664,0.785,8000,96,0.412,0.197,
709413933,56,M,2,High School,Single,$40K - $60K,Blue,40,2,6,4,2381,651,1730,0.592,1920,46,0.586,0.273,
787529583,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588,0,1588,0.634,2561,61,0.649,0,
709338633,56,F,1,Graduate,Single,$40K - $60K,Blue,37,2,4,3,2339,0,2339,0.493,1542,45,0.607,0,
823548858,53,F,4,Graduate,Married,Unknown,Blue,49,5,5,4,10533,330,10203,0.823,2585,48,0.714,0.031,
714574083,36,F,3,Graduate,Single,Less than $40K,Blue,31,3,2,3,2937,2159,778,0.67,2511,51,0.7,0.735,
708162558,64,F,0,Uneducated,Married,Unknown,Blue,54,6,1,2,3250,1992,1258,0.715,1355,36,0.565,0.613,
719728383,38,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,6861,1598,5263,2.103,2228,39,0.95,0.233,
716441058,45,F,4,High School,Single,Less than $40K,Silver,36,2,5,2,14416,0,14416,0.788,13820,99,0.65,0,
771516333,41,F,2,Graduate,Unknown,$40K - $60K,Blue,29,6,2,3,4663,0,4663,0.892,3831,81,0.761,0,
798962058,36,F,5,Graduate,Married,Less than $40K,Blue,30,3,3,3,3103,2399,704,0.581,1836,48,0.655,0.773,
716537433,50,F,2,College,Married,$40K - $60K,Blue,36,5,4,1,2428,2005,423,0.835,5170,68,0.659,0.826,
713580633,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477,0,11477,0.767,1260,27,0.688,0,
716625033,32,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,6,2761,0,2761,1.047,2753,43,0.654,0,
715004808,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992,1845,1147,0.707,4339,84,0.75,0.617,
716313858,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319,913,2406,0.612,4560,84,1.049,0.275,
789016983,45,F,3,High School,Married,Less than $40K,Blue,32,2,5,1,2948,968,1980,0.946,7834,86,0.509,0.328,
710715783,52,F,1,Uneducated,Single,Less than $40K,Blue,45,5,2,3,1633,0,1633,0.725,4436,75,0.667,0,
712342833,52,F,2,Graduate,Married,Unknown,Blue,36,5,3,1,5905,2248,3657,0.728,4042,80,0.86,0.381,
720520308,46,F,4,Graduate,Married,Less than $40K,Blue,28,4,2,3,8318,2517,5801,0.69,2427,52,0.625,0.303,
794124708,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2,2,2,21325,2197,19128,0.647,7053,69,0.865,0.103,
711412533,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492,1573,3919,0.636,2416,45,0.667,0.286,
716877258,55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,3968,1374,2594,0.703,4641,65,0.711,0.346,
780913308,43,M,3,Unknown,Single,$60K - $80K,Blue,34,6,2,0,13771,2517,11254,0.501,1510,42,0.75,0.183,
721523658,46,M,5,High School,Unknown,$120K +,Blue,26,4,3,3,34516,772,33744,0.979,3699,77,0.878,0.022,
711540108,44,F,4,Doctorate,Unknown,Unknown,Blue,33,5,3,6,1438.3,0,1438.3,0.676,2316,48,0.5,0,
788684508,36,M,4,Uneducated,Married,$80K - $120K,Blue,25,4,3,3,5846,1732,4114,0.611,2056,41,0.64,0.296,
718542858,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588,994,9594,0.786,4623,84,0.585,0.094,
713555133,56,F,3,High School,Unknown,Less than $40K,Blue,44,4,3,2,1667,595,1072,0.63,2424,40,0.481,0.357,
772735758,44,M,1,Unknown,Married,Unknown,Blue,34,6,2,0,2885,1895,990,0.387,1366,31,0.632,0.657,
716298633,56,F,1,Graduate,Single,Less than $40K,Blue,47,5,2,3,2086,1792,294,0.859,5774,84,0.909,0.859,
714192933,55,F,3,Graduate,Single,Less than $40K,Blue,36,3,3,5,2060,0,2060,0.251,1976,44,0.257,0,
716991933,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786,0,9786,0.701,820,25,0.562,0,
720085233,51,F,2,Doctorate,Divorced,Unknown,Blue,40,6,3,4,8930,2517,6413,0.661,2167,38,0.357,0.282,
753365883,44,F,3,Unknown,Single,Unknown,Blue,37,3,2,3,1900,0,1900,0.864,2298,45,0.452,0,
720580383,50,F,3,Graduate,Married,Less than $40K,Blue,37,3,2,4,1438.3,0,1438.3,0.868,3637,80,0.86,0,
714578283,47,M,1,Graduate,Married,$60K - $80K,Blue,37,6,3,0,2053,0,2053,0.865,1283,28,1.154,0,
721003008,36,F,4,Graduate,Married,Less than $40K,Blue,24,3,2,2,3261,2517,744,0.378,856,18,0.059,0.772,
794719983,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616,2505,111,0.828,2576,42,0.5,0.958,
718921683,49,M,4,Unknown,Married,$80K - $120K,Blue,38,6,6,3,9738,1835,7903,0.763,4816,49,0.885,0.188,
714522258,56,F,2,Graduate,Married,Less than $40K,Blue,48,6,3,2,4366,1590,2776,0.475,1596,37,0.423,0.364,
771799008,61,F,1,Graduate,Married,Unknown,Blue,50,3,3,1,3359,1405,1954,0.684,4871,79,0.975,0.418,
772565883,41,M,0,High School,Single,$80K - $120K,Blue,31,3,5,2,33472,2517,30955,0.633,4719,70,0.667,0.075,
712589658,45,F,4,Uneducated,Unknown,Less than $40K,Silver,30,5,2,2,13131,1965,11166,0.695,1795,37,0.48,0.15,
766550808,45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195,2440,1755,0.889,4430,72,0.714,0.582,
715168983,47,F,3,Graduate,Married,Less than $40K,Blue,36,5,2,2,7051,0,7051,0.527,1451,37,0.194,0,
708483708,51,M,2,Unknown,Married,$120K +,Blue,36,5,3,2,28600,0,28600,0.506,4336,66,0.61,0,
718396533,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185,1556,6629,0.806,4527,83,0.93,0.19,
718362783,35,M,2,Graduate,Married,$80K - $120K,Blue,27,3,2,3,12643,0,12643,0.393,787,21,0.167,0,
720015183,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130,2048,3082,0.776,4601,88,0.76,0.399,
712948383,48,M,4,Graduate,Married,$60K - $80K,Gold,36,1,6,1,34516,0,34516,0.72,7396,100,0.562,0,
708996708,55,M,1,Graduate,Single,$80K - $120K,Blue,46,3,1,1,21032,1409,19623,0.767,15584,105,0.81,0.067,
788908308,46,M,2,High School,Single,$40K - $60K,Blue,32,2,3,2,5972,0,5972,0.606,14227,116,0.706,0,
710135058,56,M,1,Graduate,Married,$80K - $120K,Blue,44,3,1,0,9078,1501,7577,0.51,1543,34,0.545,0.165,
719716983,46,F,4,Graduate,Married,Unknown,Blue,39,4,3,3,3257,0,3257,0.757,4042,85,0.848,0,
715843533,26,M,1,College,Single,$40K - $60K,Blue,36,3,4,3,2703,1256,1447,0.949,2111,29,0.706,0.465,
778207083,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561,2189,9372,0.742,2153,39,0.5,0.189,
716183283,27,F,1,College,Divorced,Less than $40K,Blue,15,5,3,2,2166,890,1276,1.024,3563,70,0.892,0.411,
715919283,39,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776,0,1776,0.518,2201,31,0.292,0,
720371733,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2,2232,786,1446,0.435,1395,39,0.345,0.352,
816528333,64,F,0,High School,Single,Less than $40K,Blue,56,6,6,1,2609,1115,1494,0.753,4546,59,0.903,0.427,
711819708,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734,2517,2217,0.483,2275,55,0.897,0.532,
758331483,31,M,0,Graduate,Single,$60K - $80K,Silver,24,2,2,2,34516,984,33532,0.913,15347,109,0.787,0.029,
715410783,55,F,1,Unknown,Single,Less than $40K,Blue,36,5,2,3,1836,572,1264,0.758,2400,34,0.789,0.312,
717580458,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,2,3,2,19333,0,19333,0.969,7847,63,0.75,0,
789963033,54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0,
719279208,35,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158,1299,859,0.733,4946,73,0.973,0.602,
821710308,38,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,2,2206,2018,188,0.648,1739,35,0.667,0.915,
711873858,43,M,3,High School,Married,$60K - $80K,Blue,35,2,3,2,3717,1882,1835,0.796,4667,91,0.82,0.506,
713786508,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038,0,2038,0.786,1238,28,0.75,0,
787464408,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116,0,19116,0.656,1184,29,0.611,0,
716099958,39,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333,1867,1466,0.947,3348,50,0.282,0.56,
717545808,44,F,4,Post-Graduate,Single,Less than $40K,Blue,32,3,1,2,2900,1987,913,0.667,4549,70,0.75,0.685,
804415083,45,M,3,Unknown,Married,$60K - $80K,Blue,40,3,5,3,4097,655,3442,1.084,2611,51,0.545,0.16,
771045708,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504,970,534,0.864,2801,51,1.217,0.645,
719071158,54,F,0,Graduate,Single,Unknown,Platinum,38,2,2,2,34516,0,34516,0.695,3901,54,0.421,0,
714724908,41,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,4,1,2235,1688,547,0.631,4633,79,0.795,0.755,
719683158,56,F,2,Unknown,Married,Less than $40K,Blue,48,2,4,2,4746,0,4746,0.862,7154,66,1.062,0,
787999533,52,M,2,High School,Single,$120K +,Blue,44,4,2,2,6617,2517,4100,0.459,3595,68,0.659,0.38,
708626058,49,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,4,5242,1465,3777,1.025,4098,68,0.789,0.279,
708472008,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,6680,1839,4841,0.617,7632,95,0.532,0.275,
814995933,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798,1794,4004,0.564,1724,45,0.452,0.309,
779645658,49,M,3,Graduate,Single,$60K - $80K,Blue,32,3,1,4,7154,1472,5682,1.002,3607,59,0.735,0.206,
711064008,48,F,2,Unknown,Single,Less than $40K,Blue,36,4,3,2,9505,2390,7115,0.727,3616,68,0.619,0.251,
778959258,51,F,1,Unknown,Married,Less than $40K,Blue,32,5,3,3,1438.3,0,1438.3,0.905,2585,45,0.5,0,
737952333,64,M,1,Graduate,Single,Less than $40K,Blue,56,3,1,5,2586,0,2586,0.631,3435,65,0.585,0,
709649958,62,M,0,Post-Graduate,Divorced,$60K - $80K,Silver,46,4,5,6,28229,287,27942,0.594,2281,45,0.552,0.01,
710325258,52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516,1847,32669,0.527,3284,65,0.477,0.054,
789398733,56,M,3,Graduate,Married,$120K +,Blue,46,3,3,2,5270,779,4491,0.731,16179,105,0.694,0.148,
712839633,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,34516,1595,32921,0.824,8871,97,0.764,0.046,
710364258,53,F,2,Uneducated,Married,Unknown,Blue,41,4,2,2,15815,1217,14598,1.266,2135,48,0.846,0.077,
751422258,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583,0,5583,0.748,3317,71,0.821,0,
784798683,38,M,2,High School,Married,$40K - $60K,Blue,32,3,2,2,1438.3,0,1438.3,0.846,1999,39,0.56,0,
719740008,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791,940,1851,0.813,2584,49,0.441,0.337,
788789658,40,M,5,Unknown,Unknown,$80K - $120K,Blue,22,6,1,4,4042,1744,2298,0.582,1471,37,0.542,0.431,
709288383,32,M,2,Graduate,Divorced,$80K - $120K,Blue,26,5,1,3,29961,789,29172,0.833,2337,69,0.605,0.026,
711631158,52,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,
778378983,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939,2152,787,0.555,2476,42,0.355,0.732,
717251508,37,M,1,Uneducated,Married,$120K +,Blue,17,1,1,3,34516,0,34516,0.776,14127,116,0.731,0,
771183933,39,M,1,Uneducated,Married,$80K - $120K,Blue,26,6,2,3,16040,1220,14820,0.862,1923,49,0.4,0.076,
827476983,56,F,2,College,Single,Less than $40K,Blue,52,3,5,1,3639,2178,1461,0.451,1865,42,0.5,0.599,
711742758,43,F,5,College,Single,$40K - $60K,Blue,32,2,3,1,11508,0,11508,1.005,5242,74,0.574,0,
716437533,51,M,2,College,Single,$80K - $120K,Blue,43,5,3,3,11862,0,11862,0.52,4101,88,0.66,0,
715956258,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,2004,0,2004,0.681,1974,60,0.364,0,
719843958,46,M,2,Graduate,Married,$120K +,Blue,34,2,3,3,1754,894,860,0.691,4874,79,0.837,0.51,
713009208,54,F,3,Graduate,Single,Less than $40K,Blue,44,3,2,3,2077,1634,443,0.771,4292,66,0.833,0.787,
711041508,37,F,1,High School,Married,$40K - $60K,Blue,25,4,3,4,5865,2517,3348,1.348,2623,47,1.35,0.429,
714213708,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611,2517,1094,0.537,2178,45,0.552,0.697,
763681908,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,1,5795,924,4871,0.86,5674,78,0.857,0.159,
708642708,40,F,2,Uneducated,Married,Unknown,Blue,36,3,2,3,13019,0,13019,0.487,1484,33,0.435,0,
716400633,33,M,3,High School,Single,$40K - $60K,Blue,24,6,3,3,5156,1427,3729,0.48,2057,54,0.421,0.277,
721250358,50,M,2,Unknown,Married,$40K - $60K,Blue,36,3,1,3,5426,1478,3948,0.664,1266,22,0.571,0.272,
713758758,48,M,2,High School,Married,Less than $40K,Silver,36,2,2,2,14581,2517,12064,0.776,17628,109,0.817,0.173,
809311758,40,M,3,Unknown,Single,$60K - $80K,Silver,35,6,3,2,25219,1503,23716,0.944,4429,87,0.642,0.06,
718137183,58,F,1,College,Married,Less than $40K,Blue,38,4,2,3,3331,2251,1080,1.044,5379,92,0.643,0.676,
789833583,57,F,4,High School,Married,$40K - $60K,Blue,47,5,2,4,6803,1332,5471,0.809,1476,30,0.579,0.196,
769053033,44,F,1,Graduate,Single,$40K - $60K,Blue,38,3,2,5,4142,2517,1625,0.809,2104,44,0.833,0.608,
712207683,38,M,0,Unknown,Divorced,Less than $40K,Blue,36,3,3,2,5155,684,4471,0.588,1555,37,0.48,0.133,
817038333,55,F,0,Graduate,Married,Less than $40K,Blue,40,4,3,4,1513,725,788,0.791,4042,72,0.714,0.479,
709145958,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440,1002,1438,0.061,1533,42,0.105,0.411,
714496083,51,M,3,Unknown,Single,$60K - $80K,Blue,43,4,2,3,6649,1781,4868,0.546,1609,28,0.474,0.268,
717338733,31,M,0,High School,Divorced,Less than $40K,Blue,22,3,2,3,6012,0,6012,0.968,2801,72,0.674,0,
716739258,43,F,4,Unknown,Single,Less than $40K,Blue,33,5,2,4,1438.3,0,1438.3,0.679,3932,62,0.771,0,
721225083,54,F,2,Unknown,Divorced,Less than $40K,Blue,36,1,2,1,8758,1511,7247,0.674,7680,89,0.508,0.173,
708884658,48,F,2,Graduate,Married,Less than $40K,Blue,31,5,1,1,2315,1565,750,0.873,4828,90,0.8,0.676,
708385533,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,3,3,11059,0,11059,0.99,9524,80,0.905,0,
718889508,46,M,2,College,Divorced,$60K - $80K,Blue,37,1,3,1,10074,1223,8851,0.955,8256,99,0.623,0.121,
718441308,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228,1935,6293,0.627,4933,68,0.545,0.235,
713696808,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801,316,1485,0.494,2252,42,0.4,0.175,
711716133,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585,1381,204,0.706,2360,40,0.379,0.871,
718692258,43,M,3,Unknown,Married,$60K - $80K,Blue,34,1,3,1,3755,1591,2164,0.883,14402,110,0.803,0.424,
716643033,41,F,2,Graduate,Married,Less than $40K,Blue,31,3,3,3,2580,2137,443,1.056,2981,40,0.481,0.828,
708886533,50,M,1,Graduate,Single,$120K +,Blue,41,4,1,3,13032,1701,11331,0.904,4348,77,0.878,0.131,
708152358,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512,1664,16848,0.889,8019,57,0.583,0.09,
715409733,47,F,4,College,Single,Less than $40K,Blue,36,2,2,3,2263,0,2263,0.752,2385,33,0.375,0,
789193383,65,M,0,Uneducated,Single,Less than $40K,Blue,54,3,1,5,2644,1691,953,0.755,3495,70,0.628,0.64,
717750858,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,3,2,2973,2446,527,0.612,3769,78,0.95,0.823,
785237958,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439,0,3439,0.825,2661,35,0.296,0,
716631708,56,M,2,High School,Married,$60K - $80K,Blue,36,4,3,1,2713,1990,723,0.7,4027,67,0.634,0.734,
720479058,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,2,2,1438.3,851,587.3,0.983,4379,64,0.829,0.592,
720924633,40,F,5,Graduate,Unknown,Less than $40K,Blue,27,4,2,1,1438.3,0,1438.3,0.984,4397,73,0.553,0,
778849908,59,F,1,Doctorate,Married,Less than $40K,Blue,40,3,3,1,2687,2452,235,0.817,4697,81,0.761,0.913,
781320783,47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,4586,0,4586,0.812,2529,43,0.433,0,
714311583,46,F,4,Graduate,Single,Unknown,Blue,36,4,3,2,17023,1084,15939,0.928,1610,43,0.387,0.064,
710822808,51,M,0,College,Single,$80K - $120K,Blue,33,1,3,1,34516,1228,33288,0.747,7854,89,0.648,0.036,
715143333,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433,1578,7855,0.66,3910,81,0.653,0.167,
712050933,48,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,25190,0,25190,0.467,1533,41,0.323,0,
712064358,38,M,1,Graduate,Married,$60K - $80K,Blue,36,6,3,4,2507,1544,963,0.906,1999,34,0.789,0.616,
719929758,50,F,1,Doctorate,Married,Unknown,Blue,37,6,4,3,4181,0,4181,0.912,3057,54,0.688,0,
710978058,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507,1697,5810,1.098,4651,71,1.029,0.226,
719089383,48,M,2,High School,Married,$40K - $60K,Blue,29,3,2,1,6168,2371,3797,0.668,4303,80,0.509,0.384,
794172033,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817,0,1817,0.503,2347,45,0.452,0,
789678483,50,F,2,High School,Married,Less than $40K,Silver,37,1,3,2,13384,0,13384,0.696,4773,77,0.674,0,
718975083,47,F,4,Graduate,Single,Less than $40K,Blue,40,6,4,3,2473,0,2473,0.547,2133,44,0.419,0,
708706833,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809,0,2809,0.854,2466,40,0.538,0,
708584208,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,4,3111,2517,594,0.646,2367,41,0.519,0.809,
819051183,47,F,4,Graduate,Married,Unknown,Blue,42,4,1,3,16349,1925,14424,0.833,16207,114,0.81,0.118,
708899283,40,F,3,Uneducated,Single,Unknown,Blue,28,3,3,3,2690,1935,755,0.593,4917,81,0.653,0.719,
708373083,40,F,4,Unknown,Married,$40K - $60K,Blue,30,1,3,4,3356,2517,839,0.583,2032,39,0.147,0.75,
711294258,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,3,2642,2377,265,0.829,4780,88,0.725,0.9,
717487983,39,M,5,Unknown,Married,$80K - $120K,Blue,36,4,3,3,19435,2120,17315,0.625,2062,55,0.486,0.109,
811035483,47,M,3,Uneducated,Divorced,$120K +,Silver,42,2,4,5,34516,0,34516,0.521,1641,35,0.591,0,
779458383,50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590,2087,503,0.7,4248,73,0.78,0.806,
718801158,49,M,3,Graduate,Single,$40K - $60K,Gold,36,2,2,2,23981,1408,22573,0.844,14455,96,0.846,0.059,
813230208,45,M,4,College,Single,$120K +,Blue,40,3,3,3,2900,1782,1118,1.351,4686,64,0.561,0.614,
715392558,52,M,1,Unknown,Single,$120K +,Blue,44,6,1,2,34516,0,34516,1.03,2848,56,0.75,0,
810220833,42,M,4,Graduate,Unknown,$40K - $60K,Silver,37,3,6,2,15871,2086,13785,0.745,1562,43,0.955,0.131,
713869083,56,M,2,High School,Married,$80K - $120K,Blue,43,2,2,1,29394,1002,28392,0.935,14901,92,0.673,0.034,
756025233,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422,1014,1408,0.688,2437,44,0.467,0.419,
821768658,52,M,0,Unknown,Single,$120K +,Blue,48,4,5,5,13114,2247,10867,1.003,2474,51,0.417,0.171,
768661758,53,M,0,Uneducated,Divorced,$120K +,Blue,47,5,2,1,26129,1752,24377,0.742,4919,75,0.744,0.067,
712755783,49,F,1,Graduate,Divorced,$40K - $60K,Blue,40,3,2,3,1438.3,0,1438.3,0.675,3886,77,0.75,0,
716370258,49,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,2188,1067,1121,0.618,4537,66,0.435,0.488,
826780683,40,M,3,Graduate,Married,$60K - $80K,Blue,36,6,2,2,15008,0,15008,0.784,3943,85,0.771,0,
780704358,34,M,3,Post-Graduate,Unknown,$60K - $80K,Silver,23,4,3,0,27710,0,27710,0.777,4014,73,0.659,0,
719483358,33,M,1,College,Married,$40K - $60K,Blue,14,3,2,2,6746,1750,4996,0.962,2962,54,0.862,0.259,
713608383,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0,
715488483,49,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615,0,6615,0.619,4575,75,0.786,0,
712225008,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,6,3,6054,1103,4951,0.613,3998,80,0.739,0.182,
787482033,60,M,1,High School,Divorced,$80K - $120K,Blue,48,1,5,3,28930,0,28930,0.645,2251,27,0.227,0,
719445633,60,F,0,Uneducated,Married,Less than $40K,Blue,36,4,2,3,1601,0,1601,0.829,4919,69,1.091,0,
719953383,38,F,4,College,Single,Less than $40K,Blue,27,2,3,3,1438.3,0,1438.3,0.721,4564,79,0.717,0,
721104708,41,F,3,Post-Graduate,Single,Less than $40K,Blue,36,1,3,1,2067,1966,101,0.91,3033,41,0.708,0.951,
715146558,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696,0,1696,0.782,2325,56,0.556,0,
708276183,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760,0,1760,0.046,1554,35,0.029,0,
807349158,36,M,4,Doctorate,Divorced,$120K +,Blue,31,4,3,4,34516,1491,33025,0.93,2243,60,0.935,0.043,
808796208,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476,2517,2959,0.967,1532,44,0.692,0.46,
719714658,61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218,0,12218,1.005,5272,62,0.59,0,
770848308,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,2,2,1,34516,1308,33208,0.746,8773,105,0.78,0.038,
716053083,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,4,27992,0,27992,0.433,837,18,1,0,
781306758,58,M,2,Uneducated,Single,$80K - $120K,Blue,52,1,2,4,3091,2517,574,0.602,1844,49,0.633,0.814,
717853233,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306,706,2600,0.814,4772,76,0.9,0.214,
818942433,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,9376,1288,8088,0.597,1562,33,0.5,0.137,
712283808,50,F,3,High School,Married,Less than $40K,Silver,40,5,2,2,10062,1149,8913,0.76,1964,44,0.467,0.114,
773383158,29,F,1,College,Single,Less than $40K,Blue,23,4,3,4,4945,0,4945,1.033,2743,69,0.769,0,
716753058,38,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,2,2699,564,2135,0.683,4813,78,0.814,0.209,
721475133,54,F,1,Doctorate,Single,Unknown,Blue,36,6,3,4,26053,829,25224,0.669,2768,70,0.628,0.032,
778871508,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,0,13048,1954,11094,1.139,1170,24,0.846,0.15,
709408983,54,M,2,High School,Married,$120K +,Blue,42,3,2,3,5256,889,4367,0.559,5078,91,0.685,0.169,
708687483,54,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626,0,13626,0.411,1711,30,0.25,0,
715327683,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477,2517,1960,1.022,4996,55,0.486,0.562,
809941233,53,M,1,Graduate,Married,$80K - $120K,Blue,48,4,1,3,3074,2390,684,0.421,1377,38,0.583,0.777,
778327908,50,M,2,Uneducated,Single,Less than $40K,Blue,40,4,3,5,2419,2380,39,0.695,4099,73,0.659,0.984,
720696558,44,M,2,Graduate,Single,$80K - $120K,Blue,31,5,2,4,34516,1311,33205,0.6,4485,85,0.771,0.038,
