order_num,sku,qty
TF1810230015102,18103201039,3
TF1810230015102,18193100039,3
TF1810230015102,18143116041,3
TF1810230015102,18143116038,2
TF1810230015102,18193100139,3
TF1810230015102,18103102741,3
TF1810230015102,18203101535,1
TF1810230015102,18193100143,1
TF1810230015141,18193100140,2
TF1810230015141,18193100139,3
TF1810230015141,18193100039,2
TF1810230015141,18143116041,3
TF1810230015141,18143116042,1
TF1810230015141,18193100143,2
TF1810230015141,18121114942,3
TF1810230015210,18103102642,2
TF1810230015210,18103102638,1
TF1810230015210,18203101539,2
TF1810230015210,18203101537,1
TF1810230015210,18103201038,2
TF1810230015210,18103102641,2
TF1810240015662,28131213538,1
TF1810240015662,28131213539,1
TF1810240015662,28131213540,2
TF1810240015662,28131213541,3
TF1810240015662,28131213542,2
TF1810240015662,28131213543,2
TF1810240016606,28142200638,2
TF1810240016606,28142200639,2
TF1810240016606,28142200640,1
TF1810240016606,28142200641,3
TF1810240016606,28142200642,1
TF1810240016606,28142200643,1
TF1810240017914,18121100041,3
TF1810240017914,18293102136,2
TF1810240017914,18293102135,2
TF1810240017914,88183100940,1
TF1810240017914,88183100843,3
TF1810240017914,18127104938,3
TF1810240017914,88183100944,1
TF1810240017914,88183100939,1
TF1810240017914,88183100942,3
TF1810240017914,18127104942,1
TF1810190014806,28112203840,3
TF1810190014806,28112203843,2
TF1810190014806,28112203841,2
TF1810190014806,28233242935,3
TF1810190014806,28233242938,3
TF1810190014806,28233242936,3
TF1810240006884,18293100740,2
TF1810240006884,18221106135,3
TF1810240006884,18221106137,2
TF1810240006884,18221106136,3
TF1810240006884,18291122635,3
TF1810110006850,17203120939,1
TF1810110006850,17293103036,1
TF1810110006911,28233237936,2
TF1810110006911,28233237938,2
TF1810110006911,17203120836,2
TF1810110006911,17203120835,1
TF1810110006911,16292400136,3
TF1810110015920,18291135435,3
TF1810110015920,18291135436,2
TF1810110015920,18291135437,1
TF1810110015920,18291135438,3
TF1810110015920,18291135439,1
TF1810110016109,28242935635,2
TF1810110016109,28242935636,2
TF1810110016109,28242935637,3
TF1810110016109,28242935638,1
TF1810110016109,28242935639,1
TF1810110016095,28242935635,1
TF1810110016095,28242935636,3
TF1810110016095,28242935637,3
TF1810110016095,28242935638,1
TF1810110016095,28242935639,2
TF1810110015900,18291145536,1
TF1810110015900,28242300936,3
TF1810110015900,18291145535,3
TF1810110015900,28242301136,3
TF1810110015900,28242914337,3
TF1810110015900,28242300938,3
TF1810110015900,18291145534,3
TF1810110015900,28242914336,1
TF1810110015900,17293102936,3
TF1810110005837,28871300840,2
TF1810110005837,28871300843,1
TF1810110005837,28132204642,3
TF1810110005837,28132204639,3
TF1810110005837,28132204640,3
TF1810110005837,28871300842,2
TF1810110005837,28132204641,3
TF1810110005837,28871300839,3
TF1810110005837,18145100040,3
TF1810110005831,17293105936,2
TF1810110005831,27241808437,3
TF1810170020118,18293311038,2
TF1810170020118,18293311039,1
TF1810170020118,18293311035,2
TF1810170020118,18293311037,2
TF1810170020198,28244926135,3
TF1810190018504,18291147039,1
TF1810110015920,28242301138,1
TF1810110015920,28242300937,1
TF1810110015920,28242300936,1
TF1810110015920,17293114436,1
TF1810110015920,18291145335,1
TF1810110015920,18291146337,1
TF1810110016231,18203109338,2
TF1810110016231,18203109336,1
TF1810110016231,18203109339,2
TF1810110016231,18203109335,3
TF1810110016231,18203109337,3
TF1810110016231,88181100840,3
TF1810110016231,88181100841,1
TF1810110016231,88181100838,2
TF1810110016231,88181100843,3
TF1810110016231,28242914338,3
TF1810110016231,28242919735,2
TF1810110015726,28247908339,1
TF1810110015726,28247907238,2
TF1810110015726,28247908338,1
TF1810110015726,28135218940,1
TF1810110015726,28244926036,1
TF1810110015726,28135218939,3
TF1810110015726,28244926039,3
TF1810110015726,28244926038,2
TF1810110015726,28244926037,3
TF1810110015726,28244926035,1
TF1810110015726,28244926135,1
TF1810110005894,27241810139,3
TF1810110005894,28133209341,2
TF1810110005894,27241810135,2
TF1810110005894,28132204642,2
TF1810110005894,7293300637,2
TF1810110005894,7293300636,1
TF1810110005894,7293300638,2
TF1810110016323,18291132434,1
TF1810110016323,18291132435,3
TF1810110016323,18203109337,2
TF1810110016323,88181101443,1
TF1810110016323,28242919737,2
TF1810110016323,28242919736,1
TF1810110016323,18203109439,1
TF1810110016323,18203109438,3
TF1810110016323,18291147038,3
TF1810110015998,26241800237,2
TF1810110015998,28242914337,3
TF1810110015998,28247908337,3
TF1810110015998,28247908338,2
TF1810110015998,28247908339,3
TF1810110015998,28247908335,3
TF1810110023596,18145216942,3
TF1810110023596,18145217043,3
TF1810110023596,18145216941,3
TF1810110023596,18145216940,2
TF1810110023596,18145216939,2
TF1810110016038,28242918838,2
TF1810110016038,28242301136,1
TF1810110016038,28247908337,3
TF1810110016038,28247907235,2
TF1810110016038,28247908336,3
TF1810110016038,28242914336,2
TF1810110016038,28242914337,2
TF1810110016038,20025241736,1
TF1810240017794,18221114539,1
TF1810240017761,18291148636,3
TF1810240017761,18291148638,1
TF1810240017761,18221122739,2
TF1810240017761,18221123837,3
TF1810240017761,17293119340,2
TF1810170020042,18193100143,2
TF1810170020042,7291202035,3
TF1810170020042,17291115738,1
TF1810170020042,18203109337,1
TF1810170020193,18193202041,2
TF1810170020193,18193202040,2
TF1810170020193,18193202039,2
TF1810170020193,18193202038,3
TF1810170020193,18193202042,2
TF1810190017841,88181101042,2
TF1810190017841,88181102042,2
TF1810190017841,88183100643,1
TF1810190017841,88183100638,1
TF1810190017841,88181101040,1
TF1810190017841,88183100642,2
TF1810190017841,88181101041,2
TF1810190017841,88183100840,1
TF1810190017841,88181102039,1
TF1810190017841,88181102040,2
TF1810170019931,28131213238,1
TF1810170019931,28131213239,2
TF1810170019931,28145201842,2
TF1810170019931,28145201838,3
TF1810170019931,28145201840,1
TF1810170019931,88163500239,1
TF1810170019931,88163500242,3
TF1810170019931,18293109538,2
TF1810170019931,18293109537,3
TF1810170020487,18127122240,2
TF1810170020487,18127122242,3
TF1810170020487,18127133341,2
TF1810170020487,18103102041,1
TF1810170020487,18127133342,1
TF1810170020487,18127133340,2
TF1810170020487,7291201437,1
TF1810170020405,18127122241,3
TF1810170020405,18127133341,2
TF1810170020405,18203300339,3
TF1810170020405,18203300335,1
TF1810170020405,28131213242,1
TF1810190018390,88181102040,2
TF1810190018390,88181102041,3
TF1810170019865,88163500243,1
TF1810170019865,28871300839,1
TF1810170019865,28871300840,2
TF1810170019865,28871300841,2
TF1810170020256,17193115843,3
TF1810170020256,17193113742,1
TF1810170020256,18101101640,3
TF1810170020256,18103102042,3
TF1810170020256,7293300535,2
TF1810240017761,18291148637,1
TF1810240017761,17293119337,3
TF1810240017761,17293119339,1
TF1810190014806,18291127337,1
TF1810190014806,18291127336,3
TF1810190014806,18291127335,2
TF1810190014806,18291127338,1
TF1810240017878,18127104938,3
TF1810240017878,18127104939,3
TF1810240017878,18127104942,1
TF1810240017878,28881400442,3
TF1810240017878,28881400440,2
TF1810240017878,28881400439,2
TF1810240017878,28881400441,3
TF1810240006854,18101101642,1
TF1810240006854,18203101536,3
TF1810240006854,18143206841,2
TF1810240006854,18143206840,2
TF1810240006854,18143206842,1
TF1810240006854,18143206839,3
TF1810240006854,18203101537,2
TF1810240006854,18201100239,1
TF1810240006854,18201100237,2
TF1810240017446,17291114137,1
TF1810240017446,17291114136,2
TF1810240017446,17291114135,1
TF1810240017446,17293106636,2
TF1810240017446,17293106635,1
TF1810240006965,28244925737,2
TF1810240006965,28244925736,1
TF1810240006965,28244925735,1
TF1810240006965,88183100641,1
TF1810240006965,88163500242,3
TF1810240006965,88163500243,1
TF1810240006965,88163500241,1
TF1810240006965,88163500240,2
TF1810240006965,28246928038,2
TF1810240017446,17293106637,1
TF1810240006965,88084108743,1
TF1810240006965,88084108739,2
TF1810240016183,28246928037,1
TF1810240016183,28246902638,3
TF1810240016183,28235229935,3
TF1810240016183,18101101642,1
TF1810240016183,28235229939,3
TF1810240016183,88183100640,2
TF1810240016183,28235229937,1
TF1810240016183,18121106240,2
TF1810240016183,28246902635,3
TF1810240016183,28246902636,3
TF1810240016183,18101101641,3
TF1810240017446,17293106536,2
TF1810240017446,18203101638,3
TF1810240017446,18293304336,3
TF1810240017446,18203101537,1
TF1810190014892,88181102239,1
TF1810190014892,27241809239,3
TF1810190014892,18121103241,1
TF1810190014892,18203112737,1
TF1810190014892,27131215142,2
TF1810190014892,27131215141,1
TF1810210015123,26241908938,3
TF1810210015123,25241904738,1
TF1810210015123,25241904734,3
TF1810210015123,26241908936,1
TF1810190006034,28136207041,3
TF1810190006034,28136207039,2
TF1810190006034,28136207042,1
TF1810190006034,27241811536,1
TF1810190006034,28247908339,3
TF1810190006034,27241811538,1
TF1810190006034,27241811535,2
TF1810190006034,27241811539,3
TF1810190014108,40081101543,1
TF1810190014108,40081101542,2
TF1810190014108,18221132238,2
TF1810190014108,18291127339,3
TF1810190014108,28112203840,1
TF1810190014108,18293304338,1
TF1810190014108,28235229938,3
TF1810190014108,18291147039,1
TF1810190014108,18127101539,2
TF1810190014108,28235229939,3
TF1810190014108,18293106735,3
TF1810190014108,18293304137,1
TF1810190014108,18293106737,3
TF1810190014108,18293106736,1
TF1810190014108,18121118441,1
TF1810190014108,18121118440,2
TF1810190014108,18291145337,1
TF1810210015123,26241908738,1
TF1810240017675,18291132935,2
TF1810240017675,18221123835,3
TF1810240017698,18291146536,2
TF1810240017698,17293107039,1
TF1810240017698,17293107036,2
TF1810240017698,17293107035,3
TF1810240017698,17293107038,3
TF1810050023737,18291144035,3
TF1810050023737,18291127337,1
TF1810050023737,18291122637,3
TF1810050023737,18111107141,3
TF1810050023737,18121105441,1
TF1810050023737,18291148635,1
TF1810060023966,18145201538,3
TF1810060023966,18127104938,2
TF1810060023966,88084108741,2
TF1810060023966,18145216939,3
TF1810060023966,18145216940,2
TF1810060023966,28133209239,1
TF1810060023966,18291121637,3
TF1810060023966,18291121635,3
TF1810060023966,18291121636,2
TF1810060023764,88183100840,2
TF1810060023764,88183100841,3
TF1810060023764,18145100038,2
TF1810060023764,18127101542,3
TF1810060023764,18145216939,3
TF1810060023764,28133204540,2
TF1810060023764,18121266239,2
TF1810060023764,88082106543,3
TF1810060023764,18127101539,3
TF1810060023764,88082106542,1
TF1810060023764,18121266238,2
TF1810060023764,28135206040,3
TF1810050023619,18291144735,1
TF1810050023619,18291127340,3
TF1810050023619,18291144336,3
TF1810050023619,18291144337,2
TF1810050023619,18121105442,1
TF1810050023619,18121105441,1
TF1810050023619,18121105440,3
TF1810050023619,18291105336,2
TF1810050023619,18291144537,2
TF1810050023619,18291144536,3
TF1810050023619,18291127336,2
TF1810050023785,18291120136,2
TF1810050023785,18293107337,1
TF1810050023785,18291148635,2
TF1810050023785,18121105439,2
TF1810050023785,18121118444,2
TF1810050023785,18291148637,2
TF1810050023785,28242300936,2
TF1810050023785,28242300937,2
TF1810050023495,18293304338,3
TF1810050023495,18291144535,1
TF1810050023495,28235229938,2
TF1810050023495,28235229936,2
TF1810050023495,18121105443,2
TF1810050023495,18293304337,1
TF1810050023495,28132204642,1
TF1810050023495,28132204639,3
TF1810110007331,6291201638,2
TF1810110007331,17291113939,2
TF1810110007331,17291113937,3
TF1810110006911,27131224841,2
TF1810110006911,17203120938,2
TF1810110006911,17203121237,1
TF1810110006911,17291118338,1
TF1810110006887,17203120837,2
TF1810110006887,28882307237,3
TF1810110006887,17203121036,3
TF1810110006887,17203120835,3
TF1810110006887,17203120838,1
TF1810110006887,17203121035,1
TF1810110006887,88181102243,1
TF1810110006887,28882200040,3
TF1810110006887,88181101444,1
TF1810110007284,17293103839,2
TF1810110007284,17293103939,2
TF1810110007284,26241907836,3
TF1810110007284,16291100537,3
TF1810110007284,6291200638,3
TF1810110007284,28882200040,2
TF1810110007284,16291100538,3
TF1810110006740,16291104837,1
TF1810110006740,16291104836,2
TF1810130018828,28145201240,1
TF1810130018828,18195201442,3
TF1810130018828,28145201938,1
TF1810130018828,28145201241,2
TF1810130018828,17293106636,2
TF1810130018828,17293112135,3
TF1810130018828,17293106634,2
TF1810130018828,28145201941,3
TF1810130018828,28145201243,2
TF1810130018828,28145201242,2
TF1810130016969,17293302436,3
TF1810130016969,17293303835,1
TF1810130016969,18195201439,1
TF1810130016969,27241813838,1
TF1810130016969,17293302338,1
TF1810120021579,18291149436,1
TF1810120021579,18291149437,2
TF1810120021579,18291149438,3
TF1810120021579,28247908339,1
TF1810110015845,18203109340,1
TF1810110015845,28881401241,2
TF1810110015845,28881401240,3
TF1810110015845,28881401242,3
TF1810110015845,28881401239,3
TF1810110015845,28247908336,1
TF1810110015845,28247908338,2
TF1810110015845,28247908337,3
TF1810110015845,28247908335,2
TF1810130006711,28244925736,1
TF1810130006711,28244925737,2
TF1810130006711,28244925739,2
TF1810130006711,28244925738,3
TF1810130006711,28244925735,2
TF1810130006711,18291127539,2
TF1810180015766,18293100834,2
TF1810180015766,28247908337,3
TF1810170019617,18195202340,2
TF1810170019617,18201100439,3
TF1810170019617,18201100436,2
TF1810170019617,18201100435,2
TF1810170019617,18193101542,2
TF1810170019617,18201100437,2
TF1810170019617,18203101535,3
TF1810170019617,18103102038,3
TF1810170019704,18291122837,3
TF1810170019704,18291122836,3
TF1810170019704,18291122835,3
TF1810170019704,18291122838,2
TF1810170019704,18291122839,1
TF1810170019534,28242918735,1
TF1810170019534,18291147939,1
TF1810170019534,28242914335,2
TF1810170019534,18291132439,3
TF1810170019534,28242918739,2
TF1810170019534,18291147935,1
TF1810170019534,28881401643,1
TF1810170019534,20027242136,3
TF1810170019534,27241817435,1
TF1810170016007,35251000939,2
TF1810170016007,40082011138,2
TF1810170019499,18103102139,1
TF1810170019499,18101101543,1
TF1810170019499,18127133339,3
TF1810170019499,18127133341,1
TF1810170019499,18127133338,3
TF1810170019499,18127133340,2
TF1810110007331,17291116037,2
TF1810110007284,6291201637,1
TF1810110007284,17293103938,1
TF1810110007284,17293103935,3
TF1810110007284,7291200337,1
TF1810110007284,17293102936,2
TF1810110007284,17293103937,1
TF1810110007284,16291104735,2
TF1810110007284,17291118339,3
TF1810110007284,7291200336,1
TF1810110007062,88181101441,2
TF1810110007062,16292400136,3
TF1810110007062,28242919238,1
TF1810110006850,17291116037,2
TF1810110006850,56292800935,3
TF1810110006850,56292800939,2
TF1810110006911,28882307237,1
TF1810190006178,28136202441,3
TF1810190006178,28136207038,1
TF1810190006178,28247908339,2
TF1810190018027,28146201242,3
TF1810190018027,18195200438,2
TF1810190018027,18195200439,1
TF1810190018027,88181100939,3
TF1810190018027,18195200441,1
TF1810190018209,88181102040,2
TF1810190018209,88181102041,1
TF1810190018209,88181102043,2
TF1810190018209,88183100643,3
TF1810190018209,28145201240,1
TF1810190018209,88181101039,2
TF1810190018209,88181101041,1
TF1810190018209,88181101042,2
TF1810190018209,28242914337,1
TF1810190018209,88181102038,1
TF1810190018209,88183100841,2
TF1810190018209,88183100941,2
TF1810190018209,88183100940,2
TF1810190018209,88183100843,1
TF1810190018209,88181101040,2
TF1810170020042,7291202039,1
TF1810170020042,18201100236,3
TF1810170020042,18201100235,2
TF1810170020042,17195113343,2
TF1810170020042,17193115842,3
TF1810170020042,18127133341,2
TF1810170020042,18127133343,3
TF1810170020042,18291132838,1
TF1810170020042,17193113739,1
TF1810170020042,18127133340,1
TF1810170020042,18127133342,1
TF1810170020042,18127133339,3
TF1810170020042,17195113344,2
TF1810170020042,18293109538,2
TF1810170020042,18127133338,2
TF1810170020042,18203108836,1
TF1810170020042,7293300536,3
TF1810170020042,18291147935,3
TF1810170020042,17191104139,2
TF1810170020042,17191104140,2
TF1810170020042,17193113741,2
TF1810170020042,18203101539,1
TF1810170020042,18203108837,3
TF1810170020042,18203108838,2
TF1810170020042,18203108835,1
TF1810190018390,18293304437,2
TF1810190018390,18293304436,3
TF1810190018390,18293306936,2
TF1810190018390,88181101038,3
TF1810190018390,18293306937,3
TF1810190018390,18291148636,2
TF1810190018390,18195200438,2
TF1810190018390,18195200441,2
TF1810170020042,18293311036,3
TF1810170020042,18101101640,1
TF1810070018762,28247909039,2
TF1810070018762,28247909036,2
TF1810060023879,18121114641,1
TF1810060023879,28133204538,2
TF1810060023879,18145210843,3
TF1810060023879,18145210842,1
TF1810060023879,18221132236,1
TF1810060023879,88181101443,1
TF1810060023879,28132204839,1
TF1810200007524,18243111738,1
TF1810200007524,18243111737,2
TF1810200007524,28242919237,3
TF1810200007524,28242919239,2
TF1810200007524,26131205939,1
TF1810200007524,28242300937,3
TF1810200007524,18243111736,3
TF1810200007524,28242300936,1
TF1810190014064,88082100842,3
TF1810190014064,88181102238,3
TF1810190014064,17121165841,1
TF1810190014064,17121165838,2
TF1810190014064,28133209340,1
TF1810190014064,88181102242,1
TF1810190014064,88181102241,2
TF1810190014064,88181102240,3
TF1810190014064,28133209339,2
TF1810190014064,40081101538,3
TF1810190014064,40081101539,1
TF1810190014064,40081101542,1
TF1810190013790,40081101539,3
TF1810190013790,40081101543,3
TF1810190013790,18145201538,3
TF1810190013790,88081100139,3
TF1810190013790,40081101538,3
TF1810190013790,40081101540,3
TF1810190013790,18293106739,2
TF1810190013790,18291105340,1
TF1810190013790,18291105339,3
TF1810190013790,18221105139,3
TF1810190013790,18221204536,3
TF1810190013790,18221105138,3
TF1810190018459,18293311038,3
TF1810190018459,28145201238,1
TF1810190018459,28131213241,2
TF1810190018459,88183100938,3
TF1810190018459,88183100939,1
TF1810190018123,18291144236,1
TF1810190018459,88183100940,1
TF1810190018123,18291144235,2
TF1810190018459,18293311035,3
TF1810190018123,18291144237,1
TF1810190018123,18291144239,1
TF1810190018123,88181100941,1
TF1810190018123,88181100942,2
TF1810190018123,88181100940,1
TF1810190018123,88181100939,1
TF1810190014064,40081101541,3
TF1810190014064,88181102239,1
TF1810190014064,18121118438,1
TF1810190014064,28235229936,1
TF1810190014064,88084106942,3
TF1810190014064,17121165840,3
TF1810190014064,27131222042,3
TF1810190014064,40081101540,2
TF1810190014064,18293106737,1
TF1810190014064,18293106735,1
TF1810060022818,18243114736,2
TF1810060022818,28132204638,1
TF1810060022818,17143123039,1
TF1810060022818,18145201538,3
TF1810060023040,28132204840,1
TF1810060023040,28133209240,3
TF1810060023040,18127101540,2
TF1810060023040,28132204838,2
TF1810060023040,18145215540,2
TF1810060023040,28132204841,3
TF1810060023040,18121118442,3
TF1810060022952,28132203043,3
TF1810060022952,18121266238,3
TF1810060022952,18145111339,1
TF1810060022952,18143104738,1
TF1810060022952,17143123041,3
TF1810060022952,18121266242,2
TF1810060022952,18121266243,3
TF1810060022952,88181101442,2
TF1810060022952,18145111739,2
TF1810060022952,18127104941,3
TF1810060022952,18121266239,1
TF1810060022952,18245108737,2
TF1810060022952,18221123138,1
TF1810060022903,17121181042,3
TF1810060022903,18143104739,1
TF1810060022903,18127104938,3
TF1810060022903,88082106542,3
TF1810060022903,18127104943,3
TF1810060022903,18145111340,2
TF1810060022903,18145216939,2
TF1810060022903,18145216938,2
TF1810060022903,88082106540,1
TF1810060022903,18121103240,1
TF1810060022903,28881108440,2
TF1810060006580,18127101138,1
TF1810060006580,18127101142,3
TF1810060006580,28131205240,1
TF1810060006580,18221204538,2
TF1810060006580,18221204536,3
TF1810060006580,18121109642,2
TF1810060006580,18121118542,3
TF1810060022666,28132204643,2
TF1810060022666,28132204841,2
TF1810060022666,18145111340,1
TF1810060022666,88181101440,2
TF1810060022666,88181101442,1
TF1810060022666,88181101439,3
TF1810060022666,88181101441,3
TF1810060022666,88181101438,3
TF1810060022666,28233237938,3
TF1810060022666,17143123042,3
TF1810060022666,18221123136,1
TF1810060022803,88084108739,2
TF1810060022803,18145100041,1
TF1810060022803,18145100038,3
TF1810060022803,17143123042,3
TF1810060022803,17143123041,2
TF1810060022803,28131206241,3
TF1810060022803,17121181040,1
TF1810170020256,18101101544,2
TF1810190006172,27135204639,2
TF1810190006172,28131213240,3
TF1810190006172,27135204638,3
TF1810190006172,27135204641,3
TF1810190006172,27135204640,1
TF1810190006172,28131213243,3
TF1810190013909,88084107540,1
TF1810190013909,18203112736,2
TF1810190013909,28112203838,2
TF1810190013909,18221122734,2
TF1810190013909,18293304339,1
TF1810190013909,40081101541,1
TF1810190013909,28133209341,3
TF1810190013909,18121118439,2
TF1810190013909,28112203839,1
TF1810190013909,28112203843,1
TF1810190013909,28233242935,1
TF1810190013909,17121165838,1
TF1810190018157,28146201341,3
TF1810190018157,28146201339,1
TF1810190018157,28246928035,3
TF1810190018157,28146201342,1
TF1810190018157,28146201340,3
TF1810190018157,28246928039,2
TF1810190018157,88183100643,3
TF1810190018157,18143100641,1
TF1810190018157,18291147034,3
TF1810190006292,28136202439,3
TF1810190006292,28136202441,1
TF1810190006292,28136202440,1
TF1810190006292,18121114640,3
TF1810190006292,28247908338,2
TF1810190006292,88181102038,2
TF1810200007012,28882307235,3
TF1810190006355,28136202542,2
TF1810190006355,28136202539,1
TF1810190006355,28136202541,1
TF1810190006355,28136202540,2
TF1810190006355,28136202543,1
TF1810190006355,28247908339,2
TF1810190006355,27241811538,2
TF1810190006355,27241811539,3
TF1810190006355,28136202538,2
TF1810190014108,18293304335,1
TF1810190014108,18221122737,3
TF1810190014108,88082100842,1
TF1810190014108,88181102238,2
TF1810190014108,88181102240,2
TF1810190014108,88181102239,3
TF1810190014108,28112203839,1
TF1810190014108,18291144336,2
TF1810190014108,15121806641,2
TF1810190014108,18121118438,3
TF1810170019344,28242918739,2
TF1810170019344,28871300838,3
TF1810170019344,88163500241,2
TF1810170019344,88163500240,3
TF1810170019590,17191105439,3
TF1810170019590,18193100141,1
TF1810170019590,17195113340,3
TF1810170019590,18103102140,2
TF1810170019590,18101101542,1
TF1810170019590,7293300536,1
TF1810170019590,18201100438,2
TF1810170019499,18103102141,3
TF1810170019499,18193101542,2
TF1810170019499,18195202342,1
TF1810170019259,17291102736,3
TF1810170019259,17291102735,2
TF1810170019259,17191106441,1
TF1810170019259,17195113344,2
TF1810170019259,17195113338,1
TF1810170019259,17191106439,1
TF1810180015898,18291145536,1
TF1810180015898,18291145534,1
TF1810180015898,18291145539,3
TF1810180015898,18291145538,1
TF1810180015898,18293100734,3
TF1810170019344,28142200638,2
TF1810170019344,28142200639,1
TF1810170019344,28142200640,1
TF1810170019344,28142200641,3
TF1810170019344,28142200642,2
TF1810170019344,28142200643,3
TF1810170019617,18203300336,2
TF1810170019617,17193113739,1
TF1810170019617,18203300335,2
TF1810170019617,18203300337,2
TF1810170019617,18101101642,2
TF1810170019597,28141200738,2
TF1810190006360,28136202439,2
TF1810190006360,88181102042,2
TF1810190006360,88181100838,3
TF1810190006360,88181100842,2
TF1810190006360,88181100841,2
TF1810190006360,88181100839,2
TF1810210015123,26241900537,2
TF1810210015123,55201202239,2
TF1810210015123,26241902436,2
TF1810210015123,55201202238,1
TF1810210015123,26241907838,3
TF1810210015123,26241902437,2
TF1810210015123,26241902435,3
TF1810190018561,88183100840,1
TF1810190018561,88183100639,3
TF1810190018561,88183100638,3
TF1810190018561,88183100839,3
TF1810190018561,88183100842,2
TF1810190018561,18195200441,1
TF1810190018561,88183100838,2
TF1810190018561,18143115541,3
TF1810190018561,18195200438,2
TF1810210015123,25241806335,3
TF1810210015123,6291200834,3
TF1810210015123,25241807039,3
TF1810210015123,25241807038,2
TF1810190014157,85201104340,1
TF1810190014157,85201104341,3
TF1810190014157,88082106543,1
TF1810190014157,18203112738,1
TF1810190014157,18243102336,1
TF1810190014157,18243102335,3
TF1810190014157,40081101542,3
TF1810190014157,18203112736,1
TF1810190014157,17121165839,2
TF1810130017215,28145201842,1
TF1810130017215,28145201242,1
TF1810130017215,17293106635,1
TF1810130017215,28145201243,3
TF1810130017215,28145201240,1
TF1810130017215,28145201241,1
TF1810130017215,18203109335,3
TF1810130017215,17293105935,3
TF1810120021414,18291147037,2
TF1810120021414,28244926138,3
TF1810120021414,28244926137,1
TF1810120021414,28244926139,2
TF1810120021414,28244926136,3
TF1810130006711,18291127538,3
TF1810130006711,18291122637,2
TF1810130006711,18291122636,3
TF1810130006711,18291122638,1
TF1810130006711,18291127537,1
TF1810130006711,18291131638,2
TF1810130006711,7293101836,3
TF1810130006711,28242300938,2
TF1810130006711,28242300936,3
TF1810130006711,18291131635,3
TF1810120021687,18293306835,2
TF1810120021687,18293109537,3
TF1810120021687,18293306838,1
TF1810120021687,18293102135,2
TF1810120021687,40099100038,2
TF1810120021687,18291105339,2
TF1810120021687,28247908340,1
TF1810210015123,26241908734,3
TF1810210015123,5201103237,2
TF1810210015123,7293300637,3
TF1810210015123,26241908935,3
TF1810210015123,25241904934,1
TF1810210015123,25241904937,2
TF1810210015123,50082011737,1
TF1810210015123,16202500434,2
TF1810190014162,88181102240,3
TF1810190014162,88181102241,1
TF1810190014162,88082100840,3
TF1810190014162,40081101542,2
TF1810190014162,40081101539,1
TF1810190014162,88181102239,3
TF1810190014162,88082100841,1
TF1810190014162,88084108742,1
TF1810190014162,18121115740,1
TF1810190014162,17105200042,2
TF1810190014162,17105200039,3
TF1810190018561,88183100938,2
TF1810190018561,18121109641,2
TF1810190018561,18121118440,2
TF1810240006854,18201100235,2
TF1810240006854,18201100238,2
TF1810240006854,17293110335,1
TF1810240006854,17203120435,2
TF1810240006854,18201100236,1
TF1810240006854,17293110336,2
TF1810240006854,18143116642,1
TF1810190014892,18203112739,2
TF1810190014892,28235229937,2
TF1810190014892,28235229935,3
TF1810190014892,18221132238,2
TF1810190014892,18293100736,1
TF1810190014892,18121115740,2
TF1810190014892,88082100841,1
TF1810190014892,18121115738,1
TF1810190014892,88082100840,3
TF1810240017997,17293106537,1
TF1810240017997,17293107035,3
TF1810240017997,18203101537,3
TF1810240017997,18203101538,1
TF1810240017997,18143100640,3
TF1810240017997,18203101536,3
TF1810240017997,18143115943,3
TF1810240017997,18143115940,3
TF1810240017997,18143100639,1
TF1810190014871,18291105335,3
TF1810190014871,18291147037,2
TF1810190014871,88084107543,3
TF1810190014871,18291147038,1
TF1810190014871,18203112735,2
TF1810190014871,18121117741,1
TF1810190014871,18121117743,3
TF1810240017705,28131213240,3
TF1810240017705,28131213241,3
TF1810240017705,28146201340,3
TF1810240017705,28146201341,2
TF1810240017705,28146201342,1
TF1810240006965,28145201843,2
TF1810240006965,28145201842,3
TF1810240006965,28145201841,2
TF1810170019597,28141200739,3
TF1810170019597,28141200740,1
TF1810170019597,28141200741,2
TF1810170019597,28141200742,1
TF1810170019335,18291122835,1
TF1810170019335,18291122836,1
TF1810170019335,18291122837,3
TF1810170019335,18291122838,1
TF1810170019335,18291122839,3
TF1810170015938,16201112036,2
TF1810170015938,16201112035,1
TF1810170019534,18291147936,1
TF1810170019534,28242918737,1
TF1810170019534,18291147938,3
TF1810170019534,18291147937,2
TF1810170019422,7291202036,2
TF1810170019422,7293101837,2
TF1810170019422,18103102139,3
TF1810170019422,18127133343,1
TF1810170019422,17191106342,2
TF1810170019422,18195201141,3
TF1810170019422,18101101543,3
TF1810170019422,17191106340,1
TF1810170019344,18293109337,2
TF1810170019344,18293109335,2
TF1810170019344,18293109336,1
TF1810170019344,40099101238,2
TF1810170019344,28881401238,1
TF1810170019344,18293109338,1
TF1810170019468,18291132937,2
TF1810170019468,18291132938,2
TF1810170019468,18291132935,1
TF1810170019468,18291132936,1
TF1810170019468,18293109537,1
TF1810170019468,18293109538,1
TF1810170019754,28242914336,3
TF1810170019754,28242914337,3
TF1810170019754,28242918736,2
TF1810170019754,28242934636,3
TF1810170019754,28242934638,2
TF1810170019754,28242934635,1
TF1810170019754,28242934637,1
TF1810170019590,18103102040,3
TF1810170019259,18193203938,2
TF1810170019259,18193203939,2
TF1810170019259,18193203940,2
TF1810170019259,18193203941,1
TF1810170019259,18193203942,1
